CHORD_ROOT;CHORD_TYPE;CHORD_STRUCTURE;FINGER_POSITIONS;NOTE_NAMES
C;m7b5;"1;b3;b5;b7";x,2,x,3,4,1;C,Bb,Eb,Gb
C;m13;"1;b3;5;b7;9;11;13";2,x,3,3,4,x;C,Bb,Eb,A
C;m13;"1;b3;5;b7;9;11;13";x,x,1,2,2,4;Eb,Bb,D,A
C;m;"1;b3;5";x,4,1,0,2,x;C,Eb,G,C
C;m;"1;b3;5";x,1,3,4,2,1;C,G,C,Eb,G
C;m;"1;b3;5";1,3,4,1,1,1;C,G,C,Eb,G,C
C;m;"1;b3;5";x,1,3,4,2,x;C,G,C,Eb
C;m;"1;b3;5";x,x,3,4,2,1;G,C,Eb,G
C;m;"1;b3;5";x,x,x,3,2,1;C,Eb,G
C;m;"1;b3;5";x,1,x,0,2,x;C,G,Eb
C;m;"1;b3;5";x,1,x,3,2,1;C,C,Eb,G
C;m;"1;b3;5";4,2,1,1,x,x;C,Eb,G,C
C;m;"1;b3;5";x,x,1,3,4,2;C,G,C,Eb
C;m;"1;b3;5";x,4,2,1,3,x;C,Eb,G,C
C;m;"1;b3;5";x,x,x,1,1,1;Eb,G,C
C;m;"1;b3;5";x,x,3,1,1,1;C,Eb,G,C
C;m;"1;b3;5";x,x,3,1,1,x;C,Eb,G
C;m;"1;b3;5";x,3,4,1,x,x;G,C,Eb
C;m;"1;b3;5";2,1,1,x,x,x;Eb,G,C
C;m;"1;b3;5";x,x,3,4,2,x;G,C,Eb
C;m;"1;b3;5";x,2,1,1,x,x;Eb,G,C
C;m;"1;b3;5";4,2,1,x,x,x;C,Eb,G
C;7b5;"1;3;b5;b7";x,1,2,1,3,x;C,Gb,Bb,E
C;7b5;"1;3;b5;b7";x,x,2,4,1,3;Bb,E,Gb,C
C;7b5;"1;3;b5;b7";1,3,2,4,x,x;C,Gb,Bb,E
C;m7;"1;b3;5;b7";x,3,1,4,1,x;C,Eb,Bb,C
C;m7;"1;b3;5;b7";x,1,3,1,2,1;C,G,Bb,Eb,G
C;m7;"1;b3;5;b7";1,3,1,1,4,1;C,G,Bb,Eb,Bb,C
C;m7;"1;b3;5;b7";2,x,3,3,3,x;C,Bb,Eb,G
C;m7;"1;b3;5;b7";x,1,x,2,3,x;C,Bb,Eb
C;m7;"1;b3;5;b7";1,3,1,1,1,1;C,G,Bb,Eb,G,C
C;m7;"1;b3;5;b7";2,x,x,3,4,1;C,Eb,G,Bb
C;m7;"1;b3;5;b7";x,x,1,3,2,2;C,G,Bb,Eb
C;m7;"1;b3;5;b7";x,2,1,3,4,x;C,Eb,Bb,Eb
C;m7;"1;b3;5;b7";x,2,1,3,4,x;C,Eb,Bb,Eb
C;m(maj7);"1;b3;5;7";1,x,4,2,3,x;C,B,Eb,G
C;m(maj7);"1;b3;5;7";x,1,3,2,2,x;C,G,B,Eb
C;m(maj7);"1;b3;5;7";x,1,4,2,3,1;C,G,B,Eb,G
C;dim;"1;b3;b5";x,1,2,3,4,x;C,Gb,C,Eb
C;dim;"1;b3;b5";x,x,4,3,1,2;C,Eb,Gb,C
C;dim;"1;b3;b5";1,2,4,3,x,x;C,Gb,C,Eb
C;6;"1;3;5;6";x,4,2,3,1,0;C,E,A,C,E
C;6;"1;3;5;6";x,1,3,3,3,3;C,G,C,E,A
C;6;"1;3;5;6";1,x,3,2,4,1;C,C,E,A,C
C;6;"1;3;5;6";2,x,1,4,3,x;C,A,E,G
C;6;"1;3;5;6";x,x,3,2,4,1;C,E,A,C
C;6;"1;3;5;6";x,x,x,1,1,1;C,E,A
C;6;"1;3;5;6";2,x,1,4,x,x;C,A,E
C;6;"1;3;5;6";x,4,2,3,1,x;C,E,A,C
C;6;"1;3;5;6";x,2,1,1,x,x;C,E,A
C;6;"1;3;5;6";x,x,1,1,1,1;G,C,E,A
C;7(#5);"1;3;#5;b7";x,1,2,1,1,x;Bb,E,G#,C
C;7(#5);"1;3;#5;b7";x,1,4,1,3,2;C,G#,Bb,E,G#
C;7(#5);"1;3;#5;b7";1,x,1,2,3,1;C,Bb,E,G#,C
C;7(#5);"1;3;#5;b7";1,x,2,3,4,x;C,Bb,E,G#
C;7sus4;"1;4;5;b7";x,2,3,4,1,x;C,F,Bb,C
C;7sus4;"1;4;5;b7";x,1,3,1,4,1;C,G,Bb,F,G
C;7sus4;"1;4;5;b7";1,3,1,4,1,1;C,G,Bb,F,G,C
C;maj7;"1;3;5;7";x,3,2,0,0,0;C,E,G,B,E
C;maj7;"1;3;5;7";x,1,3,2,4,1;C,G,B,E,G
C;maj7;"1;3;5;7";x,x,4,3,2,1;C,E,G,B
C;maj7;"1;3;5;7";x,1,3,2,4,x;C,G,B,E
C;maj7;"1;3;5;7";1,x,3,4,2,x;C,B,E,G
C;maj7;"1;3;5;7";3,4,2,0,0,0;G,C,E,G,B,E
C;maj7;"1;3;5;7";1,3,4,2,0,0;C,G,C,E,B,E
C;maj7;"1;3;5;7";x,1,3,4,0,0;C,G,C,B,E
C;maj7;"1;3;5;7";1,x,3,4,x,x;C,B,E
C;maj7;"1;3;5;7";x,2,1,0,0,3;C,E,G,B,G
C;maj7;"1;3;5;7";x,2,4,0,0,0;C,G,G,B,E
C;maj7;"1;3;5;7";x,x,1,1,1,3;G,C,E,B
C;maj7;"1;3;5;7";x,x,2,3,1,1;B,E,G,C
C;maj7;"1;3;5;7";x,x,1,3,3,3;C,G,B,E
C;maj7;"1;3;5;7";x,1,3,2,4,0;C,G,B,E,E
C;maj7;"1;3;5;7";x,x,2,4,1,3;E,B,C,G
C;maj7;"1;3;5;7";2,x,1,3,4,x;E,C,G,B
C;maj7;"1;3;5;7";x,x,2,4,1,3;E,B,C,G
C;5;"1;5";x,1,3,x,x,x;C,G
C;5;"1;5";1,3,x,x,x,x;C,G
C;5;"1;5";x,1,3,4,x,x;C,G,C
C;5;"1;5";1,3,4,x,x,x;C,G,C
C;5;"1;5";1,1,3,x,x,x;G,C,G
C;5;"1;5";x,x,2,3,x,x;G,C
C;5;"1;5";x,x,1,3,4,x;C,G,C
C;7(#11);"1;3;5;b7;#11";2,x,3,4,1,x;C,Bb,E,F#
C;7(#11);"1;3;5;b7;#11";x,1,3,1,x,x;C,F#,Bb
C;7(#11);"1;3;5;b7;#11";x,x,x,1,3,2;C,F#,Bb
C;m6;"1;b3;5;6";x,3,1,2,1,x;C,Eb,A,C
C;m6;"1;b3;5;6";x,1,x,3,2,4;C,C,Eb,A
C;m6;"1;b3;5;6";1,x,3,1,4,1;C,C,Eb,A,C
C;m6;"1;b3;5;6";2,x,1,3,4,x;C,A,Eb,G
C;m6/9;"1;b3;5;6;9";x,x,1,2,2,4;A,Eb,G,D
C;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;C,E,Bb,Db
C;7(b9);"1;3;5;b7;b9";3,2,4,1,x,x;C,E,Bb,Db
C;7(b9);"1;3;5;b7;b9";1,x,1,2,1,3;C,Bb,E,G,Db
C;7(b9);"1;3;5;b7;b9";x,2,1,3,1,4;C,E,Bb,Db,G
C;7(b9);"1;3;5;b7;b9";3,x,1,4,2,x;G,E,Bb,Db
C;m9;"1;b3;5;b7;9";x,2,1,3,4,x;C,Eb,Bb,D
C;m9;"1;b3;5;b7;9";3,1,4,2,x,x;C,Eb,Bb,D
C;m9;"1;b3;5;b7;9";1,3,1,1,1,4;C,G,Bb,Eb,G,D
C;m9;"1;b3;5;b7;9";x,x,2,1,4,3;C,Eb,Bb,D
C;13(b9);"1;3;5;b7;b9;11;13";x,x,1,2,4,3;Bb,E,A,Db
C;sus4;"1;4;5";x,3,4,0,1,x;C,F,G,C
C;sus4;"1;4;5";x,1,2,3,4,1;C,G,C,F,G
C;sus4;"1;4;5";1,1,3,4,1,1;C,F,C,F,G,C
C;6/9;"1;3;5;6;9";x,2,1,1,3,4;C,E,A,D,G
C;6/9;"1;3;5;6;9";2,1,1,1,3,4;C,E,A,D,G,C
C;6/9;"1;3;5;6;9";x,x,2,1,3,4;C,E,A,D
C;6/9;"1;3;5;6;9";x,2,1,1,3,x;C,E,A,D
D;9(#5);"1;3;#5;b7;9";x,1,2,1,1,x;C,F#,A#,D
D;9(#5);"1;3;#5;b7;9";x,x,1,3,3,4;F#,C,E,A#
D;13;"1;3;5;b7;9;11;13";x,2,1,3,3,4;D,F#,C,E,B
D;13;"1;3;5;b7;9;11;13";3,x,4,2,1,1;D,C,E,F#,B
D;13;"1;3;5;b7;9;11;13";1,x,1,2,3,4;D,C,F#,B,E
D;13;"1;3;5;b7;9;11;13";1,x,2,3,4,x;D,C,F#,B
D;13;"1;3;5;b7;9;11;13";x,1,3,1,1,4;D,A,C,E,B
D;13;"1;3;5;b7;9;11;13";x,2,1,3,0,4;D,F#,C,B,A
D;13;"1;3;5;b7;9;11;13";x,x,1,2,3,1;C,F#,B,D
D;13;"1;3;5;b7;9;11;13";x,1,3,3,2,x;C,F#,B,D
D;13;"1;3;5;b7;9;11;13";x,x,1,3,3,4;F#,C,E,B
D;13;"1;3;5;b7;9;11;13";x,1,x,2,4,4;D,C,F#,B
D;13;"1;3;5;b7;9;11;13";x,0,1,2,2,4;A,F#,C,E,B
D;13;"1;3;5;b7;9;11;13";1,3,1,2,4,1;D,A,C,F#,B,D
D;13;"1;3;5;b7;9;11;13";x,x,1,2,3,4;C,F#,B,E
D;7(#9);"1;3;5;b7;#9";x,2,1,3,4,x;D,F#,C,E#
D;7(#9);"1;3;5;b7;#9";2,1,3,3,3,x;D,F#,C,E#,A
D;7(#9);"1;3;5;b7;#9";1,3,1,2,1,4;D,A,C,F#,A,E#
D;9;"1;3;5;b7;9";x,0,x,2,1,0;A,A,C,E
D;9;"1;3;5;b7;9";x,2,1,3,4,x;D,F#,C,E
D;9;"1;3;5;b7;9";x,1,3,2,4,0;F#,C,E,A,E
D;9;"1;3;5;b7;9";2,x,0,3,1,0;F#,D,A,C,E
D;9;"1;3;5;b7;9";x,2,1,3,3,3;D,F#,C,E,A
D;9;"1;3;5;b7;9";x,2,x,1,3,0;C,A,D,E
D;9;"1;3;5;b7;9";x,1,3,1,1,1;D,A,C,E,A
D;9;"1;3;5;b7;9";x,x,1,3,2,1;D,A,C,E
D;9;"1;3;5;b7;9";x,1,3,2,4,x;F#,C,E,A
D;9;"1;3;5;b7;9";2,x,1,3,3,3;A,F#,C,E,A
D;9b5;"1;3;b5;b7;9";x,x,0,1,2,0;D,Ab,C,E
D;9b5;"1;3;b5;b7;9";1,2,1,3,4,1;Ab,D,F#,C,E,Ab
D;9b5;"1;3;b5;b7;9";2,1,3,1,1,4;D,F#,C,E,Ab,D
D;maj13;"1;3;5;7;9;11;13";x,1,1,1,2,1;F#,B,E,A,C#
D;7;"1;3;5;b7";x,0,0,2,1,3;A,D,A,C,F#
D;7;"1;3;5;b7";x,1,3,1,4,1;D,A,C,F#,A
D;7;"1;3;5;b7";1,3,1,2,4,1;D,A,C,F#,C,D
D;7;"1;3;5;b7";x,x,0,2,1,3;D,A,C,F#
D;7;"1;3;5;b7";x,4,0,1,3,2;C,D,A,D,F#
D;7;"1;3;5;b7";x,3,2,4,1,x;D,F#,C,D
D;7;"1;3;5;b7";x,2,1,3,x,x;D,F#,C
D;7;"1;3;5;b7";x,x,1,1,1,3;A,D,F#,C
D;7;"1;3;5;b7";x,x,3,2,4,1;D,F#,C,D
D;7;"1;3;5;b7";1,x,2,3,x,x;D,C,F#
D;7;"1;3;5;b7";x,x,2,3,1,4;F#,C,D,A
D;7;"1;3;5;b7";1,x,2,4,3,x;D,C,F#,A
D;7;"1;3;5;b7";x,x,2,3,1,4;F#,C,D,A
D;7;"1;3;5;b7";x,x,1,3,2,4;D,A,C,F#
D;7;"1;3;5;b7";2,x,1,1,1,x;C,A,D,F#
D;7;"1;3;5;b7";x,0,4,1,1,x;A,C,D,F#
D;dim7;"1;b3;b5;bb7";2,4,1,3,x,x;Ab,D,F,Cb
D;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;F,Cb,D,Ab
D;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Cb,F,Ab,D
D;dim7;"1;b3;b5;bb7";x,x,1,3,2,4;Ab,D,F,Cb
D;dim7;"1;b3;b5;bb7";2,x,1,3,1,x;D,Cb,F,Ab
D;dim7;"1;b3;b5;bb7";x,2,3,1,4,x;D,Ab,Cb,F
D;aug;"1;3;#5";x,3,2,1,1,x;D,F#,A#,D
D;aug;"1;3;#5";4,3,2,1,x,x;A#,D,F#,A#
D;aug;"1;3;#5";x,x,4,2,3,1;D,F#,A#,D
D;aug;"1;3;#5";x,x,0,3,4,2;D,A#,D,F#
D;maj;"1;3;5";x,0,0,1,3,2;A,D,A,D,F#
D;maj;"1;3;5";x,1,3,3,3,x;D,A,D,F#
D;maj;"1;3;5";1,3,4,2,1,1;D,A,D,F#,A,D
D;maj;"1;3;5";x,x,0,1,3,2;D,A,D,F#
D;maj;"1;3;5";x,4,3,1,2,1;D,F#,A,D,F#
D;maj;"1;3;5";x,1,3,3,3,1;D,A,D,F#,A
D;maj;"1;3;5";x,0,3,1,2,1;A,F#,A,D,F#
D;maj;"1;3;5";x,x,0,3,4,1;D,D,F#,A
D;maj;"1;3;5";x,4,3,1,2,x;D,F#,A,D
D;maj;"1;3;5";2,1,x,4,x,x;D,F#,F#
D;maj;"1;3;5";x,x,3,1,2,1;F#,A,D,F#
D;maj;"1;3;5";x,x,1,1,1,x;A,D,F#
D;maj;"1;3;5";x,0,3,1,x,x;A,F#,A
D;maj;"1;3;5";x,x,1,1,1,4;A,D,F#,D
D;maj;"1;3;5";x,x,3,2,1,1;D,F#,A,D
D;maj;"1;3;5";x,2,1,x,x,x;D,F#
D;11;"1;3;5;b7;9;11";x,0,0,0,1,0;A,D,G,C,E
D;11;"1;3;5;b7;9;11";x,1,1,1,1,1;D,G,C,E,A
D;11;"1;3;5;b7;9;11";4,x,3,2,1,1;D,C,E,G,C
D;maj9;"1;3;5;7;9";x,0,4,1,2,0;A,F#,A,C#,E
D;maj9;"1;3;5;7;9";x,2,1,4,3,x;D,F#,C#,E
D;maj9;"1;3;5;7;9";x,0,4,1,2,1;A,D,E,A,C#
D;maj9;"1;3;5;7;9";x,3,4,1,2,0;C#,F#,A,D,E
D;sus2;"1;2;5";x,x,0,1,3,0;D,A,D,E
D;sus2;"1;2;5";x,0,0,1,3,0;A,D,A,D,E
D;sus2;"1;2;5";x,1,3,4,1,1;D,A,D,E,A
D;sus2;"1;2;5";1,1,3,4,1,1;A,D,A,D,E,A
D;m11;"1;b3;5;b7;9;11";2,x,3,4,1,x;D,C,F,G
D;m11;"1;b3;5;b7;9;11";x,x,1,3,4,1;F,C,E,G
D;m11;"1;b3;5;b7;9;11";x,x,2,3,1,4;C,F,G,D
D;m11;"1;b3;5;b7;9;11";x,x,1,3,1,1;F,C,D,G
D;m11;"1;b3;5;b7;9;11";x,2,1,3,4,1;D,F,C,E,G
D;m11;"1;b3;5;b7;9;11";x,1,1,1,2,1;D,G,C,F,A
D;m11;"1;b3;5;b7;9;11";x,x,2,3,1,4;D,G,A,E
D;m11;"1;b3;5;b7;9;11";x,x,3,1,4,x;A,C,G
D;m11;"1;b3;5;b7;9;11";x,2,1,3,1,1;D,F,C,D,G
D;m11;"1;b3;5;b7;9;11";x,0,2,0,3,0;A,F,G,D,E
D;m11;"1;b3;5;b7;9;11";2,x,3,4,1,1;D,C,F,G,C
D;m13;"1;b3;5;b7;9;11;13";x,1,3,1,2,4;D,A,C,F,B
D;m;"1;b3;5";x,0,0,2,3,1;A,D,A,D,F
D;m;"1;b3;5";x,1,3,4,2,1;D,A,D,F,A
D;m;"1;b3;5";1,3,4,1,1,1;D,A,D,F,A,D
D;m;"1;b3;5";x,x,0,2,3,1;D,A,D,F
D;m;"1;b3;5";2,x,x,3,x,x;D,F
D;m;"1;b3;5";x,x,x,x,1,4;F,D
D;m;"1;b3;5";x,x,3,4,2,1;A,D,F,A
D;m;"1;b3;5";1,x,0,2,4,x;F,D,A,D
D;m;"1;b3;5";x,x,3,4,2,x;A,D,F
D;m;"1;b3;5";x,x,3,1,1,1;D,F,A,D
D;m;"1;b3;5";1,3,x,1,x,1;D,A,F,D
D;m;"1;b3;5";x,x,0,1,1,1;D,F,A,D
D;m;"1;b3;5";x,3,0,1,x,1;A,D,F,D
D;m;"1;b3;5";x,1,3,4,2,x;D,A,D,F
D;m;"1;b3;5";x,1,x,3,2,1;D,D,F,A
D;m;"1;b3;5";x,0,2,x,3,x;A,F,D
D;m;"1;b3;5";x,4,2,1,x,x;D,F,A
D;m;"1;b3;5";x,x,x,3,2,1;D,F,A
D;m;"1;b3;5";x,x,0,3,2,1;D,D,F,A
D;7b5;"1;3;b5;b7";x,1,2,1,3,x;D,Ab,C,F#
D;7b5;"1;3;b5;b7";x,x,2,4,1,3;C,F#,Ab,D
D;7b5;"1;3;b5;b7";1,3,2,4,x,x;D,Ab,C,F#
D;m7;"1;b3;5;b7";x,0,0,2,1,1;A,D,A,C,F
D;m7;"1;b3;5;b7";x,1,3,1,2,1;D,A,C,F,A
D;m7;"1;b3;5;b7";1,3,1,1,4,1;D,A,C,F,C,D
D;m7;"1;b3;5;b7";x,x,0,2,1,1;D,A,C,F
D;m7;"1;b3;5;b7";2,x,3,3,x,x;D,C,F
D;m7;"1;b3;5;b7";2,x,3,3,3,x;D,C,F,A
D;m7;"1;b3;5;b7";x,2,1,3,4,x;D,F,C,F
D;m7;"1;b3;5;b7";x,2,1,3,x,x;D,F,C
D;m7;"1;b3;5;b7";x,1,x,2,3,x;D,C,F
D;m7;"1;b3;5;b7";x,x,1,3,1,4;F,C,D,A
D;m7;"1;b3;5;b7";x,x,1,1,1,1;C,F,A,D
D;m7;"1;b3;5;b7";x,x,0,1,3,2;D,C,F,A
D;m7;"1;b3;5;b7";x,1,3,1,2,4;D,A,C,F,C
D;m7;"1;b3;5;b7";x,x,3,1,2,x;A,C,F
D;m(maj7);"1;b3;5;7";x,x,0,2,3,1;D,A,C#,F
D;m(maj7);"1;b3;5;7";x,x,3,1,2,x;A,C#,F
D;dim;"1;b3;b5";x,1,2,4,3,x;D,Ab,D,F
D;dim;"1;b3;b5";x,x,4,3,1,2;D,F,Ab,D
D;dim;"1;b3;b5";1,2,3,1,x,x;D,Ab,D,F
D;dim;"1;b3;b5";x,x,3,1,4,x;F,Ab,D
D;dim;"1;b3;b5";x,3,1,2,1,x;F,Ab,D,F
D;6;"1;3;5;6";x,0,0,1,0,2;A,D,A,B,F#
D;6;"1;3;5;6";x,1,3,3,3,3;D,A,D,F#,B
D;6;"1;3;5;6";1,x,3,2,4,1;D,D,F#,B,D
D;6;"1;3;5;6";x,x,0,2,0,3;D,A,B,F#
D;6;"1;3;5;6";x,x,3,2,4,1;D,F#,B,D
D;6;"1;3;5;6";x,4,2,3,1,x;D,F#,B,D
D;6;"1;3;5;6";x,x,0,3,x,x;D,B
D;6;"1;3;5;6";x,x,x,2,3,4;D,F#,B
D;6;"1;3;5;6";x,1,4,x,x,x;D,B
D;6;"1;3;5;6";x,x,3,3,3,3;A,D,F#,B
D;7(#5);"1;3;#5;b7";x,1,2,1,1,x;C,F#,A#,D
D;7(#5);"1;3;#5;b7";x,1,4,1,3,2;D,A#,C,F#,A#
D;7(#5);"1;3;#5;b7";1,x,1,2,3,1;D,C,F#,A#,D
D;7(#5);"1;3;#5;b7";x,x,1,2,3,1;C,F#,A#,D
D;7(#5);"1;3;#5;b7";1,x,2,3,4,x;D,C,F#,A#
D;7sus4;"1;4;5;b7";x,0,0,2,1,3;A,D,A,C,G
D;7sus4;"1;4;5;b7";x,1,3,1,4,1;D,A,C,G,A
D;7sus4;"1;4;5;b7";1,3,1,4,1,1;D,A,C,G,A,D
D;maj7;"1;3;5;7";x,0,0,1,1,1;A,D,A,C#,F#
D;maj7;"1;3;5;7";x,1,3,2,4,1;D,A,C#,F#,A
D;maj7;"1;3;5;7";x,x,4,3,2,1;D,F#,A,C#
D;maj7;"1;3;5;7";x,x,0,1,1,1;D,A,C#,F#
D;maj7;"1;3;5;7";x,1,3,2,4,x;D,A,C#,F#
D;maj7;"1;3;5;7";x,4,3,1,1,1;D,F#,A,C#,F#
D;maj7;"1;3;5;7";x,2,1,4,x,x;D,F#,C#
D;5;"1;5";x,1,3,x,x,x;D,A
D;5;"1;5";1,3,x,x,x,x;D,A
D;5;"1;5";x,1,3,4,x,x;D,A,D
D;5;"1;5";x,x,0,1,3,x;D,A,D
D;5;"1;5";x,x,x,x,1,3;D,A
D;5;"1;5";1,3,4,x,x,x;D,A,D
D;5;"1;5";x,x,3,4,x,x;A,D
D;5;"1;5";x,x,0,1,3,4;D,A,D,A
D;5;"1;5";x,4,x,1,2,x;D,A,D
D;5;"1;5";x,x,0,1,x,x;D,A
D;5;"1;5";x,0,0,1,3,x;A,D,A,D
D;7(#11);"1;3;5;b7;#11";x,1,3,1,x,x;D,G#,C
D;7(#11);"1;3;5;b7;#11";x,x,x,1,3,2;D,G#,C
D;7(#11);"1;3;5;b7;#11";2,x,3,4,1,x;D,C,F#,G#
D;m6;"1;b3;5;6";x,0,0,2,0,1;A,D,A,B,F
D;m6;"1;b3;5;6";x,1,x,3,2,4;D,D,F,B
D;m6;"1;b3;5;6";1,x,3,1,4,1;D,D,F,B,D
D;m6;"1;b3;5;6";x,x,0,2,0,1;D,A,B,F
D;m6;"1;b3;5;6";x,3,1,2,1,x;D,F,B,D
D;m6;"1;b3;5;6";x,3,1,2,4,x;D,F,B,F
D;m6;"1;b3;5;6";2,x,1,3,3,3;D,B,F,A,D
D;m6;"1;b3;5;6";1,4,3,1,1,1;D,B,D,F,A,D
D;m6;"1;b3;5;6";x,x,1,3,1,2;D,A,B,F
D;m6;"1;b3;5;6";x,3,1,2,1,4;D,F,B,D,A
D;m6;"1;b3;5;6";x,x,3,1,2,x;A,B,F
D;m6/9;"1;b3;5;6;9";x,3,1,2,4,x;D,F,B,E
D;7(b9);"1;3;5;b7;b9";x,2,1,3,1,x;D,F#,C,Eb
D;7(b9);"1;3;5;b7;b9";3,2,4,1,x,x;D,F#,C,Eb
D;7(b9);"1;3;5;b7;b9";1,x,1,2,1,3;D,C,F#,A,Eb
D;7(b9);"1;3;5;b7;b9";x,2,3,1,4,x;F#,C,Eb,A
D;7(b9);"1;3;5;b7;b9";x,2,1,3,1,4;D,F#,C,Eb,A
D;7(b9);"1;3;5;b7;b9";2,x,1,3,1,x;A,F#,C,Eb
D;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;C,F#,A,Eb
D;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;Eb,A,C,F#
D;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;A,Eb,F#,C
D;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;Eb,A,C,F#
D;7(b9);"1;3;5;b7;b9";x,x,1,3,2,4;F#,C,Eb,A
D;m9;"1;b3;5;b7;9";x,0,x,2,1,0;A,A,C,E
D;m9;"1;b3;5;b7;9";x,2,1,3,4,x;D,F,C,E
D;m9;"1;b3;5;b7;9";1,3,1,1,1,4;D,A,C,F,A,E
D;m9;"1;b3;5;b7;9";x,x,1,3,3,3;F,C,E,A
D;m9;"1;b3;5;b7;9";x,x,1,1,1,3;C,F,A,E
D;m9;"1;b3;5;b7;9";x,x,2,4,1,3;A,E,F,C
D;13(b9);"1;3;5;b7;b9;11;13";x,2,1,3,1,4;D,F#,C,Eb,B
D;13(b9);"1;3;5;b7;b9;11;13";3,x,4,2,1,1;D,C,Eb,F#,B
D;sus4;"1;4;5";x,0,0,1,3,4;A,D,A,D,G
D;sus4;"1;4;5";x,1,2,3,4,1;D,A,D,G,A
D;sus4;"1;4;5";1,1,3,4,1,1;D,G,D,G,A,D
D;sus4;"1;4;5";x,x,0,1,3,4;D,A,D,G
D;6/9;"1;3;5;6;9";x,2,1,1,3,4;D,F#,B,E,A
D;6/9;"1;3;5;6;9";2,1,1,1,3,4;D,F#,B,E,A,D
D;6/9;"1;3;5;6;9";x,x,2,1,3,4;D,F#,B,E
D;6/9;"1;3;5;6;9";1,3,4,2,0,0;D,A,D,F#,B,E
D;6/9;"1;3;5;6;9";x,1,3,4,0,0;D,A,D,B,E
D;6/9;"1;3;5;6;9";x,1,x,2,3,0;B,A,D,E
D;6/9;"1;3;5;6;9";x,x,0,2,0,0;D,A,B,E
D;6/9;"1;3;5;6;9";x,2,3,1,0,0;A,D,F#,B,E
D;6/9;"1;3;5;6;9";2,x,0,3,0,0;F#,D,A,B,E
E;13;"1;3;5;b7;9;11;13";0,x,0,1,2,3;E,D,G#,C#,F#
E;13;"1;3;5;b7;9;11;13";0,x,1,2,3,4;E,G#,D,F#,C#
E;13;"1;3;5;b7;9;11;13";0,x,4,3,1,1;E,D,F#,G#,C#
E;13;"1;3;5;b7;9;11;13";0,2,0,1,3,0;E,B,D,G#,C#,E
E;13;"1;3;5;b7;9;11;13";x,2,1,3,3,4;E,G#,D,F#,C#
E;13;"1;3;5;b7;9;11;13";x,1,3,4,2,x;D,G#,C#,E
E;13;"1;3;5;b7;9;11;13";x,x,1,3,3,4;G#,D,F#,C#
E;13;"1;3;5;b7;9;11;13";0,1,3,4,2,x;E,D,G#,C#,E
E;7(#9);"1;3;5;b7;#9";0,x,2,1,3,4;E,E,G#,D,F##
E;7(#9);"1;3;5;b7;#9";0,2,1,3,4,0;E,E,G#,D,F##,E
E;7(#9);"1;3;5;b7;#9";0,1,3,3,3,0;E,G#,D,F##,B,E
E;7(#9);"1;3;5;b7;#9";x,2,1,3,4,x;E,G#,D,F##
E;7(#9);"1;3;5;b7;#9";0,x,x,x,3,4;E,D,F##
E;7(#9);"1;3;5;b7;#9";x,x,2,1,4,4;E,G#,D,F##
E;7(#9);"1;3;5;b7;#9";0,2,1,3,4,x;E,E,G#,D,F##
E;9;"1;3;5;b7;9";0,2,0,1,4,3;E,B,D,G#,D,F#
E;9;"1;3;5;b7;9";0,2,1,3,4,0;E,E,G#,D,F#,E
E;9;"1;3;5;b7;9";0,1,3,2,4,0;E,G#,D,F#,B,E
E;9b5;"1;3;b5;b7;9";0,x,1,2,3,1;E,E,Bb,D,F#
E;9b5;"1;3;b5;b7;9";1,2,1,3,4,1;Bb,E,G#,D,F#,Bb
E;9b5;"1;3;b5;b7;9";0,1,2,1,1,3;E,G#,D,F#,Bb,E
E;7;"1;3;5;b7";0,2,0,1,4,0;E,B,D,G#,D,E
E;7;"1;3;5;b7";0,3,2,4,1,0;E,E,G#,D,E,E
E;7;"1;3;5;b7";0,1,3,1,4,1;E,E,B,D,G#,B
E;7;"1;3;5;b7";0,2,0,1,0,0;E,B,D,G#,B,E
E;7;"1;3;5;b7";x,1,3,1,4,1;E,B,D,G#,B
E;7;"1;3;5;b7";0,2,3,1,4,0;E,B,E,G#,D,E
E;7;"1;3;5;b7";x,3,2,4,1,x;E,G#,D,E
E;7;"1;3;5;b7";0,2,1,3,0,4;E,E,G#,D,B,B
E;7;"1;3;5;b7";x,x,1,1,1,2;B,E,G#,D
E;7;"1;3;5;b7";x,x,x,2,1,3;B,D,G#
E;7;"1;3;5;b7";x,2,1,3,x,x;E,G#,D
E;7;"1;3;5;b7";x,x,1,3,2,4;E,B,D,G#
E;7;"1;3;5;b7";0,x,1,3,x,x;E,G#,D
E;7;"1;3;5;b7";x,2,0,1,4,0;B,D,G#,D,E
E;7;"1;3;5;b7";0,4,x,x,x,x;E,D
E;7;"1;3;5;b7";x,x,2,1,4,0;E,G#,D,E
E;7;"1;3;5;b7";x,x,x,1,1,2;E,G#,D
E;7;"1;3;5;b7";x,1,x,2,4,0;E,D,G#,E
E;7;"1;3;5;b7";x,1,x,1,3,1;E,D,G#,B
E;7;"1;3;5;b7";x,2,1,3,x,4;E,G#,D,B
